year,tourney,round,result,opponent,Unret%,<=3 W%,RiP W%,RiP W%.1,SvImpact,1st: Unret%,1st: <=3 W%,RiP W%.2,RiP W%.3,SvImpact1st,D Wide%,A Wide%,BP Wide%,2nd: Unret%,2nd: <=3 W%,2nd: RiP W%,2ndAgg,surface
2019,Paris,F,W,Shapovalov,56.9,66.7,57.1,41.7,59.8,66.7,75.0,57.1,41.7,70.8,25.0,40.0,0.0,35.7,50.0,77.8,22,hard
2019,Shanghai,QF,L,Tsitsipas,30.2,37.2,60.3,55.8,35.8,33.8,43.1,60.3,55.8,41.2,41.2,32.3,0.0,21.1,21.1,73.3,65,hard
2019,Shanghai,R32,W,Shapovalov,34.0,46.8,74.2,82.6,41.7,34.3,51.4,74.2,82.6,44.6,47.4,37.5,0.0,33.3,33.3,50.0,-79,hard
2019,US Open,R16,L,Wawrinka,27.4,34.2,45.5,52.0,31.8,37.5,47.5,45.5,52.0,45.5,44.0,46.7,50.0,20.8,25.0,36.8,72,hard
2019,Wimbledon,F,W,Federer,23.3,31.1,56.0,61.5,28.2,33.1,42.6,56.0,61.5,41.0,38.1,46.6,75.0,8.1,13.5,48.5,-38,grass
2019,Wimbledon,SF,W,Bautista,24.3,38.3,59.5,66.7,33.0,31.1,51.4,59.5,66.7,44.5,51.3,42.9,100.0,13.2,15.8,48.5,16,grass
2019,Wimbledon,QF,W,Goffin,31.3,37.3,50.9,47.8,34.7,52.1,56.3,50.9,47.8,57.9,36.8,37.9,40.0,3.2,12.9,53.3,-86,grass
2019,Wimbledon,R32,W,Hurkacz,33.1,46.2,63.3,65.2,40.8,45.9,61.2,63.3,65.2,57.8,37.1,56.0,0.0,10.8,21.6,60.6,-20,grass
2019,Wimbledon,R64,W,Kudla,38.4,53.4,54.8,58.3,45.5,50.0,66.7,54.8,58.3,60.8,40.9,65.4,50.0,18.2,31.8,50.0,47,grass
2019,Wimbledon,R128,W,Kohlschreiber,39.5,51.3,62.8,69.2,47.1,48.0,64.0,62.8,69.2,59.6,28.6,31.8,66.7,26.1,30.4,52.9,96,grass
2019,Roland Garros,SF,L,Thiem,16.9,27.1,51.1,52.4,24.7,19.2,33.1,51.1,52.4,29.8,41.0,59.4,56.3,12.2,12.2,47.2,4,clay
2019,Rome,F,L,Nadal,15.6,28.1,43.8,50.8,26.4,19.2,34.2,43.8,50.8,33.3,51.4,44.4,25.0,4.5,9.1,23.8,-70,clay
2019,Rome,SF,W,Schwartzman,15.2,27.3,61.4,63.6,24.4,15.4,30.8,61.4,63.6,29.5,37.0,57.9,66.7,15.2,21.2,57.1,-35,clay
2019,Rome,QF,W,del,19.2,35.4,63.6,59.3,28.6,18.2,40.9,63.6,59.3,32.3,39.3,57.9,25.0,23.3,26.7,73.9,59,clay
2019,Madrid,SF,W,Thiem,28.9,43.3,49.2,60.0,35.1,36.4,54.5,49.2,60.0,46.5,41.7,58.1,75.0,17.6,26.5,35.7,-36,clay
2019,Monte Carlo,QF,L,Medvedev,14.3,20.9,52.0,61.4,18.9,12.0,24.0,52.0,61.4,20.4,42.9,48.3,75.0,18.4,18.4,38.7,32,clay
2019,Indian Wells,R32,L,Kohlschreiber,23.2,32.1,50.0,52.0,28.9,32.4,43.2,50.0,52.0,41.1,50.0,47.4,50.0,6.3,12.5,46.7,-60,hard
2019,Australian Open,F,W,Nadal,24.6,42.0,75.0,72.2,32.2,28.0,44.0,75.0,72.2,38.4,54.5,42.9,0.0,15.8,36.8,81.3,-79,hard
2019,Australian Open,R16,W,Medvedev,21.4,34.9,58.5,62.9,30.6,26.2,45.2,58.5,62.9,40.0,40.5,51.1,40.0,13.5,16.2,50.0,13,hard
2019,Australian Open,R32,W,Shapovalov,30.0,38.9,60.3,62.2,34.4,31.5,46.3,60.3,62.2,38.9,56.5,54.8,50.0,32.3,32.3,57.1,94,hard
2019,Doha,SF,L,Bautista,27.2,37.7,55.0,49.0,33.5,32.9,41.1,55.0,49.0,42.7,44.8,59.1,60.0,18.4,34.2,64.5,32,hard
2019,Doha,QF,W,Basilashvili,36.0,43.0,48.1,48.4,39.7,45.6,54.4,48.1,48.4,51.1,46.4,51.7,0.0,19.2,23.1,47.6,72,hard
2018,Tour Finals,F,L,Zverev,22.8,29.8,46.5,62.5,28.4,29.4,41.2,46.5,62.5,38.8,42.9,45.0,50.0,13.6,13.6,26.3,-13,hard
2018,Tour Finals,RR,W,Zverev,23.1,30.8,70.3,65.2,26.0,28.1,37.5,70.3,65.2,32.8,42.9,33.3,0.0,17.6,23.5,78.6,47,hard
2018,Paris,F,L,Khachanov,26.8,39.4,49.0,56.7,36.6,30.2,48.8,49.0,56.7,46.5,45.5,57.1,33.3,22.2,25.9,38.1,-25,hard
2018,Paris,SF,W,Federer,31.9,41.6,62.3,61.5,37.9,32.5,45.5,62.3,61.5,41.3,25.0,60.0,100.0,30.6,33.3,64.0,-79,hard
2018,US Open,F,W,del,13.6,22.0,60.0,61.9,18.8,14.9,28.4,60.0,61.9,23.2,45.7,41.0,33.3,11.9,11.9,56.8,-10,hard
2018,US Open,SF,W,Nishikori,37.2,47.4,66.0,66.7,45.5,40.0,54.0,66.0,66.7,53.0,55.0,46.7,100.0,34.6,38.5,64.7,29,hard
2018,US Open,QF,W,Millman,22.1,32.6,66.7,65.9,29.0,24.1,36.2,66.7,65.9,34.3,56.0,42.4,0.0,20.8,29.2,68.4,78,hard
2018,Cincinnati,SF,W,Cilic,24.0,33.3,52.2,57.5,30.7,33.3,45.0,52.2,57.5,44.2,53.1,42.9,60.0,9.4,15.6,44.8,-26,hard
2018,Canada,R16,L,Tsitsipas,27.8,38.1,59.1,58.3,32.3,35.7,44.6,59.1,58.3,43.4,60.7,42.9,25.0,18.9,32.4,60.0,69,hard
2018,Wimbledon,F,W,Anderson,36.2,45.7,62.5,61.0,42.3,39.7,51.5,62.5,61.0,48.2,40.0,46.5,33.3,31.8,36.4,66.7,154,grass
2018,Wimbledon,SF,W,Nadal,30.7,43.8,55.1,60.8,39.0,37.3,54.0,55.1,60.8,49.0,30.4,47.1,16.7,15.2,19.6,43.6,36,grass
2018,Wimbledon,QF,W,Nishikori,23.1,36.3,64.2,79.5,32.4,27.9,45.9,64.2,79.5,41.8,35.7,51.5,0.0,14.8,18.5,34.8,29,grass
2018,Queen's Club,F,L,Cilic,41.3,47.7,52.5,48.6,44.0,54.3,61.7,52.5,48.6,58.0,47.4,44.2,40.0,4.3,8.7,59.1,-79,grass
2018,Queen's Club,QF,W,Mannarino,34.5,49.1,61.8,70.0,42.2,42.9,60.0,61.8,70.0,54.9,44.4,58.8,100.0,22.2,33.3,50.0,72,grass
2018,Queen's Club,R16,W,Dimitrov,48.1,55.8,65.2,71.4,54.2,58.8,70.6,65.2,71.4,68.2,46.7,47.4,0.0,35.7,35.7,55.6,187,grass
2018,Roland Garros,QF,L,Cecchinato,24.4,35.4,49.5,48.3,31.2,31.0,42.9,49.5,48.3,41.2,37.5,57.7,50.0,13.2,23.7,51.5,-3,clay
2018,Roland Garros,R64,W,Munar,20.2,38.4,63.5,62.3,29.6,23.2,44.9,63.5,62.3,36.7,48.1,52.4,66.7,16.0,28.0,66.7,29,clay
2018,Rome,SF,L,Nadal,20.6,33.3,50.0,45.5,30.3,26.7,37.8,50.0,45.5,40.2,65.0,44.0,0.0,5.6,22.2,58.8,-79,clay
2018,Monte Carlo,R16,L,Thiem,28.1,32.5,42.5,43.5,32.5,36.1,41.7,42.5,43.5,43.1,41.2,68.4,80.0,15.0,17.5,41.2,-7,clay
2018,Monte Carlo,R32,W,Coric,22.8,29.3,52.9,54.5,28.2,26.7,35.0,52.9,54.5,34.8,37.0,54.5,60.0,16.1,19.4,50.0,-32,clay
2018,Monte Carlo,R64,W,Lajovic,26.7,35.6,64.5,73.7,35.3,32.1,42.9,64.5,73.7,46.1,57.1,57.1,66.7,20.0,26.7,50.0,76,clay
2018,Australian Open,R32,W,Ramos,25.3,36.8,61.3,71.8,33.9,29.1,45.5,61.3,71.8,42.7,57.7,41.4,0.0,20.7,24.1,43.5,63,hard
2018,Australian Open,R64,W,Monfils,16.2,27.4,63.1,67.7,23.3,17.3,34.7,63.1,67.7,28.4,54.8,47.7,75.0,21.4,21.4,50.0,51,hard
2017,Eastbourne,F,W,Monfils,25.9,41.4,59.5,63.3,34.8,30.2,48.8,59.5,63.3,42.3,55.0,56.5,66.7,14.3,21.4,50.0,22,grass
2017,Eastbourne,SF,W,Medvedev,28.1,32.8,59.5,77.3,31.4,40.5,48.6,59.5,77.3,46.2,56.3,42.9,66.7,13.0,13.0,40.0,4,grass
2017,Roland Garros,QF,L,Thiem,18.3,26.9,41.5,44.2,23.3,22.4,34.3,41.5,44.2,30.1,64.7,51.5,75.0,11.8,14.7,36.7,1,clay
2017,Roland Garros,R32,W,Schwartzman,15.8,25.4,66.3,72.7,25.5,17.5,28.7,66.3,72.7,31.4,44.4,52.3,80.0,12.1,18.2,51.7,-35,clay
2017,Rome,F,L,Zverev,22.4,31.3,49.0,56.7,27.8,30.2,44.2,49.0,56.7,38.6,52.2,65.0,0.0,9.5,9.5,36.8,-26,clay
2017,Rome,SF,W,Thiem,30.2,44.2,60.0,68.4,37.7,38.7,51.6,60.0,68.4,49.0,14.3,70.6,100.0,8.3,25.0,45.5,-79,clay
2017,Madrid,SF,L,Nadal,19.6,25.0,41.9,43.3,27.0,23.1,25.6,41.9,43.3,33.6,58.8,40.9,25.0,13.3,26.7,38.5,11,clay
2017,Madrid,R32,W,Almagro,22.4,32.9,59.4,59.1,30.6,25.4,39.0,59.4,59.1,37.3,60.9,52.8,66.7,16.7,20.8,60.0,37,clay
2017,Monte Carlo,QF,L,Goffin,16.4,27.3,53.4,57.9,23.6,19.7,33.8,53.4,57.9,31.0,50.0,36.6,22.2,11.4,17.1,45.2,-5,clay
2017,Monte Carlo,R16,W,Carreno,15.6,34.4,56.6,68.8,27.6,18.6,47.5,56.6,68.8,38.1,55.6,46.9,50.0,12.5,15.6,35.7,1,clay
2017,Monte Carlo,R32,W,Simon,19.3,28.9,53.0,54.8,27.8,17.6,31.4,53.0,54.8,31.6,47.8,46.4,0.0,22.6,25.8,50.0,-32,clay
2017,Indian Wells,R16,L,Kyrgios,19.5,34.1,56.1,60.5,29.3,24.0,44.0,56.1,60.5,40.0,48.1,39.1,33.3,12.5,18.8,50.0,-79,hard
2017,Indian Wells,R32,W,del,19.0,36.9,64.5,71.1,29.9,25.5,47.1,64.5,71.1,43.3,33.3,54.2,50.0,11.1,25.9,54.2,-25,hard
2017,Acapulco,R16,W,del,29.0,38.7,44.6,45.9,33.7,37.3,45.8,44.6,45.9,44.6,46.4,48.4,80.0,15.2,27.3,42.9,-35,hard
2017,Australian Open,R64,L,Istomin,25.9,37.3,56.7,57.4,31.4,35.8,49.1,56.7,57.4,45.3,51.1,44.3,42.9,14.5,24.6,55.9,25,hard
2017,Australian Open,R128,W,Verdasco,27.7,38.3,54.5,60.5,33.3,35.6,47.5,54.5,60.5,44.6,42.9,45.2,33.3,15.2,24.2,46.4,7,hard
2017,Doha,F,W,Murray,13.6,21.8,63.0,61.5,21.5,17.7,29.1,63.0,61.5,28.7,50.0,39.5,33.3,3.6,3.6,66.7,-82,hard
2016,Tour Finals,F,L,Murray,21.3,24.6,50.0,43.8,27.9,27.3,31.8,50.0,43.8,36.4,52.4,47.8,50.0,5.9,5.9,62.5,-79,hard
2016,Tour Finals,SF,W,Nishikori,31.8,47.7,55.2,70.6,42.5,39.3,64.3,55.2,70.6,56.1,46.2,46.7,50.0,20.0,20.0,33.3,16,hard
2016,Tour Finals,RR,W,Thiem,26.3,36.3,64.4,59.5,31.8,31.5,38.9,64.4,59.5,39.6,44.0,55.2,100.0,15.4,30.8,72.7,-79,hard
2016,Tour Finals,RR,W,Goffin,35.1,36.8,51.5,68.4,37.0,45.7,48.6,51.5,68.4,48.9,56.3,57.9,0.0,22.2,22.2,28.6,82,hard
2016,Tour Finals,RR,W,Raonic,24.4,33.3,53.0,61.0,29.1,29.3,39.7,53.0,61.0,36.6,45.5,50.0,60.0,16.7,23.3,40.0,16,hard
2016,Shanghai,SF,L,Bautista,23.3,31.7,47.7,50.0,29.5,25.0,37.5,47.7,50.0,34.3,52.9,47.8,33.3,22.2,22.2,42.9,72,hard
2016,US Open,F,L,Wawrinka,26.8,34.1,57.8,63.2,31.6,39.7,50.8,57.8,63.2,49.0,35.7,54.3,60.0,15.1,18.9,53.3,29,hard
2016,US Open,SF,W,Monfils,23.6,38.7,55.4,56.9,31.5,25.0,42.6,55.4,56.9,37.4,42.9,27.5,25.0,25.8,38.7,52.2,113,hard
2016,US Open,R128,W,Janowicz,35.1,45.6,52.2,51.1,40.8,36.6,46.5,52.2,51.1,45.8,52.8,31.4,25.0,36.8,50.0,54.2,97,hard
2016,Rio Olympics,R64,L,del,22.8,31.7,53.9,52.0,29.6,29.6,42.3,53.9,52.0,39.3,36.4,44.7,60.0,7.1,7.1,57.7,-45,hard
2016,Canada,F,W,Nishikori,37.9,43.1,55.6,69.2,43.6,40.9,47.7,55.6,69.2,48.4,42.1,44.0,0.0,28.6,28.6,20.0,-79,hard
2016,Canada,SF,W,Monfils,20.4,29.6,68.4,73.1,28.3,25.7,40.0,68.4,73.1,38.0,66.7,45.0,50.0,14.3,14.3,58.3,-2,hard
2016,Wimbledon,R32,L,Querrey,16.3,20.9,51.9,52.5,20.5,21.6,33.3,51.9,52.5,32.2,63.2,40.6,40.0,41.7,41.7,50.0,-19,grass
2016,Roland Garros,F,W,Murray,20.9,26.4,54.8,54.2,28.0,23.4,31.2,54.8,54.2,33.5,41.7,39.0,80.0,16.7,16.7,56.0,49,clay
2016,Roland Garros,SF,W,Thiem,24.7,30.1,62.3,61.1,29.0,26.5,34.7,62.3,61.1,33.1,47.6,50.0,66.7,22.7,22.7,64.7,-13,clay
2016,Rome,F,L,Murray,23.2,26.8,45.2,47.8,26.1,28.1,34.4,45.2,47.8,33.1,41.2,60.0,0.0,17.4,17.4,42.1,-16,clay
2016,Rome,SF,W,Nishikori,27.3,37.4,51.4,58.8,36.0,27.1,41.4,51.4,58.8,39.4,53.6,45.2,60.0,29.6,29.6,31.6,25,clay
2016,Rome,QF,W,Nadal,17.7,30.4,58.7,56.5,27.2,17.9,33.9,58.7,56.5,31.3,62.5,43.8,0.0,19.0,23.8,64.7,53,clay
2016,Madrid,F,W,Murray,17.1,34.1,63.1,66.7,27.2,18.6,40.7,63.1,66.7,32.7,35.7,61.3,80.0,15.0,20.0,52.9,25,clay
2016,Madrid,SF,W,Nishikori,31.6,44.3,53.8,60.0,41.1,39.7,55.2,53.8,60.0,52.6,52.2,40.0,50.0,10.5,15.8,41.2,-13,clay
2016,Madrid,QF,W,Raonic,23.4,32.8,67.4,67.6,30.2,19.0,31.0,67.4,67.6,29.3,42.1,47.8,0.0,36.8,42.1,66.7,127,clay
2016,Madrid,R32,W,Coric,22.4,32.7,78.8,78.9,27.8,26.9,42.3,78.8,78.9,36.9,60.0,50.0,100.0,22.2,27.8,78.6,82,clay
2016,Monte Carlo,R32,L,Vesely,19.6,26.1,56.3,63.0,28.8,24.6,32.8,56.3,63.0,38.5,40.7,35.3,33.3,10.7,14.3,44.0,-12,clay
2016,Miami,SF,W,Goffin,31.6,39.5,54.0,58.1,37.2,32.6,43.5,54.0,58.1,42.0,64.7,48.3,0.0,32.1,35.7,47.4,22,hard
2016,Indian Wells,SF,W,Nadal,25.0,35.0,61.9,62.5,33.2,23.8,35.7,61.9,62.5,35.5,62.5,46.2,0.0,33.3,40.0,60.0,173,hard
2016,Australian Open,F,W,Murray,21.6,29.7,59.5,63.5,27.9,28.8,39.7,59.5,63.5,38.4,38.7,42.9,60.0,8.6,11.4,53.1,-31,hard
2016,Australian Open,SF,W,Federer,36.1,39.2,59.0,58.3,37.7,44.6,47.7,59.0,58.3,47.1,36.0,30.0,50.0,19.4,22.6,60.0,-32,hard
2016,Australian Open,QF,W,Nishikori,29.2,39.3,52.5,47.1,32.6,33.3,45.1,52.5,47.1,39.2,50.0,43.5,25.0,25.0,33.3,59.3,1,hard
2016,Australian Open,R16,W,Simon,24.3,34.5,52.7,55.4,31.2,31.5,46.3,52.7,55.4,42.8,47.1,49.1,45.5,13.6,16.7,49.1,-57,hard
2016,Doha,SF,W,Berdych,26.1,40.6,60.0,66.7,34.3,33.3,53.3,60.0,66.7,46.0,57.9,53.8,0.0,13.0,17.4,50.0,-16,hard
2016,Doha,QF,W,Mayer,26.3,43.9,52.4,70.4,35.4,28.9,50.0,52.4,70.4,42.6,53.3,39.1,0.0,21.1,31.6,20.0,-79,hard
2016,Doha,R32,W,Brown,37.5,42.5,60.0,52.6,46.0,36.7,43.3,60.0,52.6,48.0,60.0,46.7,0.0,40.0,40.0,83.3,-79,hard
2015,Tour Finals,F,W,Federer,30.4,37.5,56.4,50.0,34.3,26.3,31.6,56.4,50.0,32.1,58.8,42.9,0.0,38.9,50.0,72.7,-79,hard
2015,Tour Finals,RR,L,Federer,23.1,30.8,42.9,37.8,29.7,21.3,31.9,42.9,37.8,30.4,29.2,47.8,25.0,29.4,29.4,58.3,5,hard
2015,Tour Finals,RR,W,Berdych,22.1,36.8,52.8,56.3,30.4,28.9,48.9,52.8,56.3,41.6,47.8,45.5,0.0,8.7,13.0,47.6,-79,hard
2015,Paris,SF,W,Wawrinka,17.9,28.2,57.8,65.9,25.6,25.5,36.4,57.8,65.9,36.4,60.7,48.1,33.3,0.0,8.7,43.5,-118,hard
2015,Paris,QF,W,Berdych,36.1,48.2,60.8,67.5,43.6,37.5,53.1,60.8,67.5,47.2,50.0,31.6,100.0,35.3,35.3,36.4,80,hard
2015,Paris,R16,W,Simon,23.5,35.3,42.9,54.8,31.3,24.4,41.5,42.9,54.8,37.3,72.2,43.5,33.3,25.0,29.2,22.2,89,hard
2015,Shanghai,F,W,Tsonga,31.7,58.5,75.0,78.9,42.9,34.5,62.1,75.0,78.9,50.3,41.2,66.7,0.0,25.0,50.0,66.7,-79,hard
2015,Shanghai,SF,W,Murray,26.3,31.6,67.9,75.0,30.5,28.6,35.7,67.9,75.0,34.3,33.3,56.3,100.0,20.0,20.0,50.0,-79,hard
2015,Shanghai,QF,W,Tomic,45.6,52.6,46.7,52.9,49.5,55.3,60.5,46.7,52.9,61.1,55.6,45.0,0.0,27.8,38.9,38.5,1,hard
2015,Shanghai,R32,W,Klizan,26.5,40.8,55.6,44.4,32.9,25.0,38.9,55.6,44.4,33.6,66.7,72.2,100.0,30.8,46.2,88.9,-79,hard
2015,Beijing,SF,W,Ferrer,23.1,32.7,50.0,55.2,29.0,25.6,38.5,50.0,55.2,33.6,31.6,60.0,0.0,18.2,18.2,33.3,51,hard
2015,Beijing,R32,W,Bolelli,47.8,54.3,45.8,54.5,50.0,66.7,72.7,45.8,54.5,69.7,54.5,54.5,75.0,0.0,7.7,38.5,-118,hard
2015,US Open,F,W,Federer,20.0,27.7,53.8,54.2,24.9,25.0,33.3,53.8,54.2,32.9,44.9,42.6,62.5,13.0,20.4,53.2,12,hard
2015,US Open,SF,W,Cilic,33.9,37.5,66.7,60.9,40.0,37.8,43.2,66.7,60.9,47.0,33.3,45.5,0.0,27.8,27.8,76.9,1,hard
2015,US Open,QF,W,Lopez,31.6,37.6,60.0,64.4,34.4,33.8,39.7,60.0,64.4,38.5,66.7,45.7,75.0,28.6,34.7,54.3,-79,hard
2015,US Open,R16,W,Bautista,28.5,34.1,48.8,51.0,32.4,36.3,42.5,48.8,51.0,42.4,50.0,38.6,50.0,14.6,19.5,45.7,-9,hard
2015,US Open,R32,W,Seppi,28.6,40.7,61.3,63.2,34.4,37.7,49.2,61.3,63.2,46.4,44.4,32.4,25.0,11.1,25.9,58.3,-8,hard
2015,Cincinnati,F,L,Federer,21.5,36.7,53.4,62.9,30.3,23.9,43.5,53.4,62.9,38.9,60.9,56.5,75.0,20.7,31.0,39.1,82,hard
2015,Cincinnati,SF,W,Dolgopolov,27.2,33.0,52.2,46.3,30.4,33.9,38.7,52.2,46.3,39.2,51.7,51.5,0.0,20.0,28.6,60.7,70,hard
2015,Canada,F,L,Murray,23.6,32.1,46.8,52.2,29.6,28.1,40.6,46.8,52.2,38.1,40.7,45.9,40.0,17.5,20.0,39.4,-7,hard
2015,Canada,QF,W,Gulbis,38.8,41.3,63.6,61.5,41.6,49.0,51.0,63.6,61.5,53.5,33.3,43.3,100.0,25.0,29.2,66.7,109,hard
2015,Canada,R16,W,Sock,29.5,43.2,67.7,68.4,38.2,32.1,46.4,67.7,68.4,45.7,71.4,35.7,0.0,25.0,37.5,66.7,-79,hard
2015,Canada,R32,W,Bellucci,29.5,44.9,59.3,66.7,36.0,32.7,51.0,59.3,66.7,43.1,35.0,34.5,25.0,25.0,35.7,47.6,-27,hard
2015,Wimbledon,F,W,Federer,33.1,40.0,54.2,58.3,38.0,36.8,44.2,54.2,58.3,44.3,41.2,52.5,100.0,26.5,32.7,47.2,-49,grass
2015,Wimbledon,SF,W,Gasquet,26.5,43.9,61.4,67.3,36.2,33.8,51.4,61.4,67.3,46.6,37.5,42.9,66.7,4.5,22.7,47.6,-72,grass
2015,Roland Garros,F,L,Wawrinka,18.0,27.3,50.5,50.8,23.4,24.1,34.9,50.5,50.8,32.4,54.5,36.0,28.6,6.7,13.3,50.0,-79,clay
2015,Roland Garros,SF,W,Murray,19.9,32.6,61.3,58.1,30.6,24.5,41.8,61.3,58.1,39.9,58.1,38.2,0.0,9.8,12.2,67.6,-16,clay
2015,Roland Garros,QF,W,Nadal,16.3,26.3,64.2,68.9,26.6,21.1,33.3,64.2,68.9,35.6,44.0,46.9,50.0,4.3,8.7,54.5,-79,clay
2015,Rome,SF,W,Ferrer,23.3,35.6,57.1,56.8,31.1,24.5,42.9,57.1,56.8,36.1,57.1,53.6,100.0,20.8,20.8,57.9,-79,clay
2015,Monte Carlo,F,W,Berdych,20.6,30.4,52.6,57.4,25.7,21.7,35.0,52.6,57.4,30.3,58.6,45.2,40.0,21.6,27.0,44.8,91,clay
2015,Monte Carlo,SF,W,Nadal,21.1,35.1,60.0,64.7,28.2,20.9,37.2,60.0,64.7,30.5,45.8,47.4,33.3,21.4,28.6,45.5,-79,clay
2015,Miami,F,W,Murray,19.6,26.1,52.9,53.3,26.8,19.6,28.6,52.9,53.3,31.6,46.2,36.7,25.0,21.9,25.0,52.0,89,hard
2015,Indian Wells,F,W,Federer,27.7,36.6,58.8,62.2,33.5,39.3,52.5,58.8,62.2,48.9,27.3,51.3,87.5,11.4,14.3,54.8,-8,hard
2015,Indian Wells,SF,W,Murray,18.2,32.7,60.5,54.2,28.0,22.6,41.9,60.5,54.2,40.0,57.1,41.2,0.0,13.6,22.7,68.4,19,hard
2015,Indian Wells,R32,W,Ramos,27.4,38.7,64.3,63.6,36.5,40.5,51.4,64.3,63.6,55.7,47.1,40.0,0.0,9.1,22.7,65.0,-30,hard
2015,Dubai,F,L,Federer,25.8,33.9,52.3,55.6,29.2,30.8,38.5,52.3,55.6,36.2,36.8,35.0,100.0,19.0,28.6,47.1,53,hard
2015,Dubai,QF,W,Ilhan,35.7,38.1,61.5,73.3,39.8,44.4,48.1,61.5,73.3,50.7,50.0,46.7,0.0,21.4,21.4,45.5,22,hard
2015,Australian Open,F,W,Murray,17.6,28.7,52.3,48.4,25.1,21.0,37.0,52.3,48.4,33.5,58.1,50.0,66.7,13.0,16.7,57.4,-52,hard
2015,Australian Open,SF,W,Wawrinka,26.7,35.6,55.2,58.1,33.6,28.7,39.1,55.2,58.1,39.4,32.5,57.4,33.3,24.4,31.1,50.0,16,hard
2015,Australian Open,R16,W,Muller,38.0,53.3,67.9,67.6,46.0,43.1,60.0,67.9,67.6,54.3,42.9,56.8,0.0,30.4,43.5,68.8,145,hard
2015,Australian Open,R32,W,Verdasco,35.2,53.8,66.1,69.2,46.3,40.9,60.6,66.1,69.2,56.2,56.0,56.1,0.0,20.0,36.0,60.0,-79,hard
2015,Doha,R32,W,Lajovic,20.0,34.0,57.9,59.3,27.6,22.9,34.3,57.9,59.3,33.7,56.3,57.9,33.3,15.4,38.5,54.5,29,hard
2014,Paris,F,W,Raonic,28.6,37.5,62.5,70.4,34.3,35.7,45.2,62.5,70.4,43.3,50.0,50.0,0.0,7.1,14.3,46.2,-79,hard
2014,Paris,SF,W,Nishikori,45.8,52.1,50.0,56.3,51.5,55.6,63.9,50.0,56.3,63.1,26.7,33.3,33.3,16.7,16.7,40.0,-79,hard
2014,Shanghai,SF,L,Federer,20.8,36.4,47.5,47.5,25.5,24.5,35.8,47.5,47.5,31.3,37.5,37.9,50.0,12.5,37.5,47.6,-79,hard
2014,Shanghai,R32,W,Thiem,34.5,56.4,65.7,66.7,44.9,42.9,64.3,65.7,66.7,56.4,41.2,52.0,50.0,8.3,33.3,63.6,-33,hard
2014,Beijing,F,W,Berdych,35.6,51.1,50.0,50.0,44.7,37.5,59.4,50.0,50.0,50.3,30.8,31.6,0.0,33.3,33.3,50.0,37,hard
2014,Beijing,SF,W,Murray,25.8,29.0,60.9,59.3,30.5,22.9,25.7,60.9,59.3,31.1,42.9,64.3,0.0,29.6,33.3,63.2,-79,hard
2014,US Open,SF,L,Nishikori,38.4,48.2,41.5,58.1,43.0,53.0,65.2,41.5,58.1,60.9,50.0,50.0,33.3,19.0,26.2,26.5,53,hard
2014,US Open,QF,W,Murray,27.6,37.5,47.7,50.0,32.8,32.0,44.3,47.7,50.0,40.0,50.0,49.1,30.0,21.2,26.9,43.9,3,hard
2014,Canada,R16,L,Tsonga,24.5,34.7,38.9,40.9,29.8,29.0,41.9,38.9,40.9,37.4,62.5,66.7,100.0,17.6,23.5,35.7,5,hard
2014,Wimbledon,F,W,Federer,32.2,47.1,57.4,54.7,38.8,40.7,56.5,57.4,54.7,51.4,44.4,36.5,0.0,19.0,33.3,60.8,-10,grass
2014,Wimbledon,SF,W,Dimitrov,33.8,45.5,52.1,54.8,40.1,39.8,50.5,52.1,54.8,48.6,55.8,40.0,28.6,20.0,35.0,46.9,-7,grass
2014,Wimbledon,QF,W,Cilic,38.6,48.5,50.0,46.7,43.9,50.0,58.9,50.0,46.7,57.8,41.7,46.3,66.7,17.1,31.4,55.2,40,grass
2014,Wimbledon,R64,W,Stepanek,35.8,48.0,55.9,61.8,42.9,46.1,60.8,55.9,61.8,56.4,54.8,48.3,66.7,13.6,20.5,47.4,-13,grass
2014,Roland Garros,F,L,Nadal,16.7,27.0,52.9,64.1,25.6,22.0,37.8,52.9,64.1,35.7,35.9,48.8,33.3,7.1,7.1,35.9,-45,clay
2014,Roland Garros,SF,W,Gulbis,28.8,41.4,55.1,68.8,37.8,35.1,54.1,55.1,68.8,48.6,40.0,41.0,66.7,16.7,16.7,33.3,-38,clay
2014,Rome,SF,W,Raonic,23.7,36.0,60.5,63.5,30.5,22.2,37.0,60.5,63.5,31.9,38.2,53.2,50.0,28.1,34.4,52.2,-33,clay
2014,Monte Carlo,SF,L,Federer,23.7,27.1,47.7,46.7,28.5,25.0,30.0,47.7,46.7,32.0,31.6,28.6,0.0,22.2,22.2,50.0,1,clay
2014,Miami,F,W,Nadal,32.7,44.9,66.7,75.0,42.7,33.3,47.2,66.7,75.0,46.9,38.9,44.4,0.0,30.8,38.5,44.4,-79,hard
2014,Miami,QF,W,Murray,31.8,43.9,57.1,58.1,38.2,35.4,47.9,57.1,58.1,44.2,52.4,44.4,50.0,26.7,40.0,54.5,126,hard
2014,Indian Wells,F,W,Federer,26.0,37.5,59.1,63.4,32.7,33.9,46.8,59.1,63.4,44.2,46.2,41.7,100.0,13.8,24.1,52.0,11,hard
2014,Indian Wells,SF,W,Isner,33.7,41.3,52.5,57.9,38.9,39.7,49.2,52.5,57.9,47.3,54.2,38.5,50.0,22.2,25.9,42.9,25,hard
