year,tourney,round,opponent,avg speed,1st: avg,1st: stdev,1st: t avg,1st: wide avg,1st: max,1st: min,2nd: avg,2nd: stdev,2nd: t avg,2nd: wide avg,2nd: max,2nd: min,surface_clay,surface_grass,surface_hard,result_W
2021,Wimbledon,QF,Hurkacz,107.0,112.7,6.5,117.4,109.1,122.0,88.0,95.6,4.8,99.2,95.4,102.0,85.0,False,True,False,False
2021,Wimbledon,R16,Sonego,105.4,112.5,6.5,116.5,106.4,122.0,94.0,94.3,7.0,97.5,92.8,106.0,79.0,False,True,False,True
2021,Wimbledon,R32,Norrie,106.8,112.5,7.6,115.6,109.0,126.0,98.0,95.4,3.5,98.1,93.3,102.0,87.0,False,True,False,True
2021,Wimbledon,R64,Gasquet,107.7,113.6,6.2,116.6,110.8,124.0,95.0,96.7,7.3,100.7,93.9,111.0,81.0,False,True,False,True
2021,Wimbledon,R128,Mannarino,106.8,111.6,8.0,115.4,106.1,123.0,91.0,98.9,3.4,100.1,96.7,107.0,91.0,False,True,False,True
2019,US Open,QF,Dimitrov,105.3,113.6,5.2,116.2,109.3,123.0,100.0,91.9,7.1,96.8,91.5,105.0,74.0,False,False,True,False
2019,US Open,R16,Goffin,108.4,113.0,7.0,116.6,108.8,125.0,95.0,96.9,4.3,101.0,94.5,106.0,91.0,False,False,True,True
2019,US Open,R32,Evans,106.2,113.1,7.4,118.6,108.3,124.0,94.0,92.4,7.4,96.6,92.0,104.0,81.0,False,False,True,True
2019,US Open,R64,Dzumhur,108.2,113.7,6.2,116.3,109.9,123.0,96.0,94.0,6.2,97.2,91.2,108.0,82.0,False,False,True,True
2019,US Open,R128,Nagal,105.7,112.9,7.0,118.3,107.8,123.0,93.0,93.0,6.5,93.6,95.4,105.0,79.0,False,False,True,True
2019,Wimbledon,F,Djokovic,109.2,116.6,6.3,120.4,113.2,126.0,99.0,95.8,5.2,95.5,98.4,108.0,85.0,False,True,False,False
2019,Wimbledon,SF,Nadal,109.5,115.2,6.6,118.8,109.9,125.0,103.0,97.2,4.5,100.5,95.3,108.0,86.0,False,True,False,True
2019,Wimbledon,QF,Nishikori,110.8,116.1,7.5,120.0,112.3,126.0,85.0,99.4,7.3,102.3,92.8,110.0,76.0,False,True,False,True
2019,Wimbledon,R16,Berrettini,111.0,117.0,5.9,120.0,113.7,125.0,94.0,96.8,7.3,105.0,99.5,106.0,82.0,False,True,False,True
2019,Wimbledon,R32,Pouille,110.3,114.9,7.1,119.4,111.4,125.0,96.0,99.6,6.6,103.7,94.5,108.0,84.0,False,True,False,True
2019,Wimbledon,R64,Clarke,111.2,117.7,6.2,121.5,114.6,127.0,93.0,99.2,6.7,101.5,97.0,109.0,86.0,False,True,False,True
2019,Wimbledon,R128,Harris,108.2,115.1,6.8,118.7,111.6,124.0,96.0,98.8,6.2,99.5,92.8,108.0,81.0,False,True,False,True
2019,Roland Garros,SF,Nadal,102.6,109.8,8.4,118.63921568627451,111.07254901960783,124.0,86.0,91.2,5.7,99.554,95.19411764705882,107.0,82.0,True,False,False,False
2019,Roland Garros,QF,Wawrinka,106.4,113.8,6.4,118.63921568627451,111.07254901960783,126.0,95.0,93.3,5.0,99.554,95.19411764705882,103.0,79.0,True,False,False,True
2019,Roland Garros,R16,Mayer,106.3,113.3,8.6,118.63921568627451,111.07254901960783,123.0,86.0,92.4,5.1,99.554,95.19411764705882,100.0,83.0,True,False,False,True
2019,Roland Garros,R32,Ruud,107.6,115.7,6.6,118.63921568627451,111.07254901960783,125.0,97.0,93.7,5.5,99.554,95.19411764705882,106.0,85.0,True,False,False,True
2019,Roland Garros,R64,Otte,107.8,111.6,8.2,118.63921568627451,111.07254901960783,123.0,85.0,95.6,7.2,99.554,95.19411764705882,108.0,83.0,True,False,False,True
2019,Roland Garros,R128,Sonego,109.5,113.4,8.0,118.63921568627451,111.07254901960783,125.0,83.0,95.5,6.2,99.554,95.19411764705882,107.0,84.0,True,False,False,True
2018,US Open,R16,Millman,106.9,115.8,6.4,119.2,112.9,125.0,97.0,97.3,7.5,101.3,93.7,113.0,66.0,False,False,True,False
2018,US Open,R32,Kyrgios,109.6,116.5,6.7,119.4,113.1,124.0,91.0,95.6,5.9,97.9,96.4,107.0,85.0,False,False,True,True
2018,US Open,R64,Paire,107.7,114.5,8.0,118.6,111.7,125.0,87.0,97.0,6.6,99.7,90.5,112.0,79.0,False,False,True,True
2018,US Open,R128,Nishioka,109.8,114.9,7.2,119.7,111.7,127.0,91.0,97.7,7.3,101.8,97.6,112.0,82.0,False,False,True,True
2018,Wimbledon,QF,Anderson,110.3,115.0,5.6,117.9,112.1,125.0,86.0,99.5,6.2,103.2,97.2,110.0,77.0,False,True,False,False
2018,Wimbledon,R16,Mannarino,111.2,116.2,6.7,120.2,112.0,126.0,95.0,101.0,6.3,105.3,98.7,112.0,90.0,False,True,False,True
2018,Wimbledon,R32,Struff,109.5,116.4,7.4,120.5,112.5,128.0,93.0,100.8,8.9,105.3,99.6,116.0,77.0,False,True,False,True
2018,Wimbledon,R64,Lacko,110.3,116.0,6.8,120.1,111.8,125.0,97.0,96.7,9.4,101.0,91.3,111.0,79.0,False,True,False,True
2018,Wimbledon,R128,Lajovic,109.5,114.4,9.1,119.3,109.2,125.0,87.0,96.4,9.9,101.3,85.0,110.0,81.0,False,True,False,True
2017,US Open,QF,del,107.4,114.9,7.2,118.0,110.3,125.0,90.0,94.4,7.8,96.9,94.9,111.0,77.0,False,False,True,False
2017,US Open,R16,Kohlschreiber,107.0,114.2,6.6,117.9,108.8,123.0,95.0,92.3,7.3,95.4,89.3,107.0,79.0,False,False,True,True
2017,US Open,R32,Lopez,106.3,114.6,6.0,118.3,112.1,123.0,98.0,95.9,4.6,95.8,95.3,103.0,86.0,False,False,True,True
