year,tourney,round,opponent,overall: Unret%,overall: <=3 W%,overall: RiP W%,overall: SvImpact,1st: Unret%,1st: <=3 W%,1st: RiP W%,1st: SvImpact,1st: D Wide%,1st: A Wide%,1st: A BP Wide%,2nd: Unret%,2nd: <=3 W%,2nd: RiP W%,2ndAgg,surface_clay,surface_grass,surface_hard,result_W
2024,Doha,SF,Mensik,16.0,29.3,57.4,22.1,24.4,42.2,61.8,34.7,42.9,37.5,0.0,3.6,10.7,51.9,-81,False,False,True,False
2024,Doha,QF,Humbert,36.5,44.2,51.7,43.8,48.6,60.0,66.7,59.4,57.1,52.4,100.0,15.4,15.4,27.3,11,False,False,True,True
2024,Doha,R32,Van,14.8,23.5,59.4,22.1,18.9,32.1,62.8,30.0,57.1,34.4,0.0,8.7,8.7,52.4,-37,False,False,True,True
2023,Stockholm,F,Kotov,25.5,37.2,61.3,34.7,30.0,46.7,66.7,44.3,57.7,44.1,33.3,23.1,26.9,50.0,76,False,False,True,True
2023,Cincinnati,R16,Djokovic,30.9,40.0,31.3,34.5,51.7,65.5,57.1,58.6,69.2,56.3,50.0,10.0,15.0,11.1,-33,False,False,True,False
2023,Canada,QF,Sinner,35.6,42.5,47.1,38.6,52.9,60.8,58.3,58.0,51.7,50.0,38.784496124031016,12.9,19.4,37.0,4,False,False,True,False
2023,Canada,R32,Tsitsipas,27.1,37.3,71.4,32.7,48.1,59.3,78.6,60.4,66.7,40.0,100.0,17.6,35.3,64.3,19,False,False,True,True
2023,Roland Garros,R128,Baez,17.5,25.3,46.4,22.9,25.5,37.8,53.4,34.7,48.1,47.7,55.6,9.8,12.2,32.4,-26,True,False,False,True
2022,Canada,R64,Martinez,27.6,39.8,50.7,34.5,35.3,50.0,61.4,45.3,60.6,48.6,42.9,11.5,19.2,30.4,-8,False,False,True,True
2022,Madrid,R32,Djokovic,23.3,32.6,41.9,32.3,32.1,42.9,42.1,46.1,25.0,33.3,0.0,7.7,15.4,41.7,-45,True,False,False,False
2022,Madrid,R64,Gimeno,26.3,55.3,78.6,37.1,34.6,61.5,88.2,50.4,76.9,23.1,38.784496124031016,8.3,41.7,63.6,-79,True,False,False,True
2022,Indian Wells,R16,Alcaraz,26.9,34.3,38.6,30.7,35.1,45.9,41.7,42.2,46.7,40.9,0.0,20.0,24.0,35.0,65,False,False,True,False
2022,Indian Wells,R32,Medvedev,21.8,28.7,55.7,27.5,30.5,39.0,56.1,38.8,48.4,28.6,60.0,4.8,9.5,55.0,-79,False,False,True,True
2022,Indian Wells,R64,Krajinovic,46.7,55.0,57.1,52.0,62.1,75.9,72.7,73.1,57.1,46.7,38.784496124031016,37.0,40.7,47.1,116,False,False,True,True
2022,Australian Open,QF,Berrettini,32.4,41.9,54.1,36.9,43.4,56.6,58.1,51.6,34.2,42.1,50.0,20.8,26.4,50.0,84,False,False,True,False
2022,Australian Open,R16,Kecmanovic,36.0,47.0,55.0,40.6,52.5,66.1,60.7,60.3,48.1,40.6,33.3,13.5,21.6,50.0,16,False,False,True,True
2022,Australian Open,R64,Bublik,37.0,46.6,57.8,42.1,44.7,55.3,53.8,52.6,18.2,44.0,33.3,24.0,32.0,63.2,-21,False,False,True,True
2022,Adelaide 1,F,Khachanov,39.2,51.0,67.7,45.3,43.2,56.8,66.7,51.6,31.6,38.9,38.784496124031016,28.6,35.7,70.0,-79,False,False,True,True
2021,Vienna,R16,Schwartzman,29.0,37.4,47.8,34.5,37.3,47.8,45.2,46.1,46.7,40.5,33.3,18.2,24.2,51.9,47,False,False,True,False
2021,Sofia,F,Sinner,31.4,41.2,54.5,36.5,43.3,56.7,64.7,52.0,50.0,58.3,38.784496124031016,15.8,21.1,43.8,39,False,False,True,False
2021,US Open,R32,Sinner,32.9,43.5,41.3,38.2,50.5,62.6,44.9,59.6,40.8,42.0,25.0,9.8,19.7,38.2,-25,False,False,True,False
2021,Cincinnati,R32,De,27.1,40.0,60.9,31.6,41.5,53.7,70.8,49.0,42.1,22.7,0.0,8.3,25.0,50.0,-42,False,False,True,True
2021,Canada,QF,Isner,41.1,49.3,56.3,46.3,54.3,65.7,62.5,65.1,41.2,38.9,50.0,40.7,48.1,50.0,200,False,False,True,False
2021,Roland Garros,R64,Ymer,15.5,27.3,44.4,21.5,23.8,33.3,47.9,34.3,50.0,18.9,16.7,4.5,20.5,40.5,-71,True,False,False,False
2021,Roland Garros,R128,Ramos,22.2,37.8,49.0,31.8,34.2,54.8,62.5,51.9,37.8,47.2,75.0,9.4,20.8,35.4,-29,True,False,False,True
2020,Roland Garros,R128,Bublik,18.6,29.5,47.8,25.4,22.4,35.5,53.0,32.3,57.4,35.8,42.9,13.5,21.6,34.4,-6,True,False,False,False
2020,Dubai,SF,Djokovic,20.6,29.4,42.6,25.7,30.5,44.1,46.3,39.3,37.0,43.8,33.3,10.0,13.3,37.0,-26,False,False,True,False
2020,Rotterdam,F,Auger,36.1,39.3,46.2,41.6,41.5,46.3,50.0,49.8,57.9,18.2,0.0,25.0,25.0,40.0,-79,False,False,True,True
2020,Rotterdam,SF,Krajinovic,39.4,46.5,54.8,43.8,47.3,56.4,58.6,52.9,26.9,58.6,0.0,13.3,13.3,46.2,16,False,False,True,True
2020,Rotterdam,R16,Simon,17.5,24.6,53.3,22.3,25.0,32.5,60.0,31.8,66.7,47.4,50.0,0.0,6.7,40.0,-118,False,False,True,True
2020,Montpellier,F,Pospisil,28.7,38.8,57.7,36.0,30.4,44.6,66.7,40.7,52.0,35.5,25.0,31.6,31.6,30.8,157,False,False,True,True
2020,Australian Open,R16,Thiem,28.8,36.5,40.5,35.8,35.4,43.0,39.2,44.6,58.3,53.5,45.5,8.0,16.0,43.5,-79,False,False,True,False
2020,Australian Open,R64,Karlovic,38.1,46.8,64.8,43.0,40.7,51.6,75.9,47.5,31.4,46.4,38.784496124031016,39.3,42.9,29.4,224,False,False,True,True
2019,Paris,QF,Shapovalov,23.2,39.3,40.0,29.6,21.2,39.4,42.3,32.1,58.8,31.3,0.0,30.0,45.0,35.7,118,True,False,False,False
2019,Paris,R16,Albot,37.2,51.2,46.3,41.9,53.8,69.2,54.2,61.5,64.3,37.5,33.3,11.8,23.5,40.0,-79,True,False,False,True
2019,Vienna,SF,Schwartzman,15.4,26.9,46.3,21.5,22.9,34.3,48.1,32.0,55.6,41.2,0.0,0.0,14.3,42.9,-118,False,False,True,False
2019,Vienna,QF,Bedene,46.3,51.9,60.0,49.3,47.2,52.8,63.2,51.7,41.2,42.1,0.0,57.1,64.3,50.0,258,False,False,True,True
2019,Vienna,R16,Sinner,41.8,49.4,55.0,45.7,54.2,64.6,63.6,60.6,64.3,47.1,66.7,28.0,32.0,44.4,130,False,False,True,True
2019,Antwerp,R16,Sinner,27.1,40.7,39.5,33.2,30.6,47.2,36.0,40.6,43.8,50.0,20.0,27.8,38.9,46.2,121,False,False,True,False
2019,Shanghai,R32,Hurkacz,27.7,30.8,46.7,32.9,33.3,38.1,39.3,41.4,45.0,45.5,33.3,19.0,19.0,58.8,53,False,False,True,False
2019,US Open,QF,Berrettini,24.1,35.8,56.6,32.1,34.7,49.0,54.7,48.0,35.9,45.8,60.0,10.6,21.3,59.5,-32,False,False,True,False
2019,US Open,R32,Shapovalov,32.2,42.9,53.0,39.8,39.5,52.4,57.3,50.3,54.0,35.1,0.0,16.7,22.9,45.0,48,False,False,True,True
2019,Canada,R16,Hurkacz,26.9,38.5,62.9,35.0,33.3,50.0,70.8,45.0,56.3,45.0,0.0,15.4,15.4,45.5,19,False,False,True,True
2019,Canada,R64,Polansky,35.1,46.8,51.8,39.9,45.5,61.8,53.3,53.6,48.1,35.7,25.0,23.5,29.4,50.0,107,False,False,True,True
2019,Roland Garros,R128,Daniel,30.7,48.0,60.4,39.9,40.5,61.9,72.0,56.9,58.8,48.0,75.0,20.7,34.5,47.8,82,True,False,False,True
2019,Madrid,R16,Federer,22.9,41.0,47.3,30.7,35.0,58.3,51.3,48.7,44.4,51.5,50.0,7.9,21.1,42.9,-45,True,False,False,False
2019,Estoril,QF,Davidovich,10.8,16.7,48.3,15.1,10.7,15.5,49.3,16.0,48.7,57.8,44.4,12.5,25.0,42.9,4,True,False,False,False
2019,Indian Wells,R16,Kohlschreiber,30.0,35.0,69.2,34.0,42.3,50.0,60.0,48.5,76.9,38.5,38.784496124031016,8.3,8.3,81.8,-39,False,False,True,True
2019,Indian Wells,R64,Mayer,18.1,32.5,60.9,26.3,24.1,41.4,61.4,35.9,51.7,37.9,66.7,4.8,14.3,60.0,-74,False,False,True,True
2019,Dubai,SF,Tsitsipas,20.9,31.0,56.1,28.4,27.2,40.7,64.4,39.1,56.1,52.5,33.3,11.4,15.9,43.6,-3,False,False,True,False
2019,Dubai,QF,Berankis,38.5,43.6,45.7,41.0,45.7,54.3,52.0,50.0,40.0,46.2,0.0,30.0,30.0,38.1,16,False,False,True,True
2019,Dubai,R16,Baghdatis,41.1,50.0,45.2,45.7,48.6,59.5,52.6,55.7,50.0,28.6,25.0,29.4,35.3,33.3,80,False,False,True,True
2019,Dubai,R32,Cilic,30.6,43.5,61.9,37.3,36.1,55.6,69.6,47.5,47.4,41.2,100.0,24.0,28.0,52.6,-21,False,False,True,True
2019,Rotterdam,F,Wawrinka,22.0,34.1,50.8,28.3,27.8,42.6,46.2,37.4,34.6,28.6,25.0,12.0,20.0,59.1,0,False,False,True,True
2019,Rotterdam,SF,Medvedev,17.0,25.5,54.8,26.5,19.7,29.6,52.6,32.3,54.3,38.9,38.784496124031016,11.1,16.7,62.5,-22,False,False,True,True
2019,Rotterdam,QF,Dzumhur,25.0,36.7,54.8,29.3,27.8,38.9,53.8,35.0,50.0,50.0,0.0,23.8,38.1,56.3,110,False,False,True,True
2019,Sofia,SF,Medvedev,15.9,25.4,50.0,24.4,22.5,37.5,61.3,36.0,42.9,42.1,40.0,5.6,5.6,29.4,-70,False,False,True,False
2019,Sofia,QF,Tsitsipas,40.7,50.8,65.6,48.0,51.6,67.7,86.7,65.5,53.3,43.8,38.784496124031016,32.0,36.0,47.1,83,False,False,True,True
2019,Sofia,R16,Kukushkin,48.4,53.1,42.9,50.0,67.6,73.0,58.3,70.3,50.0,52.4,66.7,27.3,31.8,31.3,126,False,False,True,True
2019,Sofia,R32,Troicki,39.3,47.5,69.0,43.6,58.1,71.0,61.5,66.5,64.3,41.2,0.0,27.3,31.8,75.0,102,False,False,True,True
2018,Antwerp,F,Edmund,38.1,50.5,59.3,45.1,47.2,61.1,52.6,57.5,74.2,56.1,40.0,22.2,33.3,71.4,88,False,False,True,False
2018,Kaohsiung CH,F,Kwon,36.1,45.8,46.2,41.1,46.3,61.0,50.0,55.1,64.7,33.3,0.0,29.2,33.3,41.2,130,False,False,True,True
2018,Kaohsiung CH,SF,Lee,56.3,60.4,35.0,57.3,75.0,79.2,33.3,77.1,70.0,35.7,50.0,39.1,43.5,35.7,-16,False,False,True,True
2018,Kaohsiung CH,QF,Gulbis,35.6,47.5,78.1,40.0,48.5,60.6,76.5,56.4,56.3,35.3,100.0,25.0,40.0,80.0,93,False,False,True,True
2018,Roland Garros,R32,Goffin,22.7,31.4,41.2,28.2,26.3,37.7,44.0,34.6,27.3,54.2,50.0,16.1,19.6,36.2,-27,True,False,False,False
2018,Australian Open,R64,Djokovic,21.9,27.2,47.3,25.2,28.3,36.7,48.8,34.5,43.8,35.7,33.3,20.5,23.1,45.2,45,False,False,True,False
2018,Doha,F,Rublev,38.3,45.0,57.6,41.0,48.7,53.8,60.0,52.8,44.4,52.4,100.0,23.5,35.3,53.8,91,False,False,True,True
2017,Eastbourne,F,Djokovic,25.4,33.3,45.7,28.7,31.1,37.8,51.6,35.8,47.6,41.7,33.3,11.8,23.5,33.3,4,False,True,False,False
2017,Roland Garros,R128,Brown,33.7,50.0,55.6,42.2,38.1,55.6,59.0,49.7,36.7,75.8,33.3,25.0,40.0,46.7,118,True,False,False,True
2017,Madrid,R64,Simon,25.0,40.3,40.0,30.6,31.3,47.9,45.5,39.6,70.6,74.2,38.784496124031016,15.0,30.0,29.4,19,True,False,False,False
2017,Indian Wells,R16,Thiem,23.6,34.5,40.5,30.5,31.0,44.8,45.0,44.1,58.3,41.2,50.0,15.4,23.1,36.4,-79,False,False,True,False
2016,Tour Finals,RR,Raonic,30.8,49.2,46.5,37.8,42.4,66.7,57.9,56.4,64.3,52.6,33.3,20.0,33.3,37.5,16,False,False,True,False
2016,Tour Finals,RR,Thiem,31.2,44.2,52.1,35.6,55.3,60.5,58.8,64.2,43.8,31.8,66.7,8.8,32.4,48.4,-33,False,False,True,False
2016,Tokyo,R16,Simon,34.0,47.2,53.1,38.9,48.5,60.6,58.8,56.4,71.4,47.4,0.0,11.8,29.4,46.7,-8,False,False,True,True
2016,US Open,SF,Djokovic,25.2,33.3,39.4,31.1,33.9,45.8,43.6,44.9,56.0,44.1,9.1,20.0,25.0,34.4,54,False,False,True,False
2016,US Open,QF,Pouille,33.3,44.0,66.7,39.7,48.9,61.7,70.8,59.1,52.4,46.2,38.784496124031016,7.7,15.4,62.5,-39,False,False,True,True
2016,Canada,SF,Djokovic,16.7,29.2,38.5,24.2,26.1,52.2,58.8,41.7,63.6,33.3,0.0,8.3,8.3,22.7,-30,False,False,True,False
2016,Washington,F,Karlovic,52.8,58.5,44.2,53.8,63.9,66.7,38.5,65.3,38.7,41.5,50.0,37.0,51.9,52.9,205,False,False,True,True
2016,Monte Carlo,F,Nadal,9.2,21.4,46.3,16.7,12.5,28.1,44.6,24.1,61.8,23.3,11.1,3.7,11.1,50.0,-86,True,False,False,False
2016,Monte Carlo,SF,Tsonga,20.4,30.6,50.0,28.2,25.0,35.0,56.7,34.5,31.3,70.8,100.0,0.0,12.5,25.0,-118,True,False,False,True
2016,Monte Carlo,R32,Lorenzi,18.4,26.5,65.0,26.1,16.2,27.0,58.1,26.5,44.4,84.2,38.784496124031016,25.0,25.0,88.9,-79,True,False,False,True
2016,Indian Wells,R16,Delbonis,27.5,43.1,66.7,34.5,34.3,51.4,60.9,44.6,69.2,36.4,0.0,13.3,26.7,76.9,16,False,False,True,True
2016,Davis Cup,RR,Dancevic,42.4,62.1,60.5,50.5,46.8,61.7,64.0,58.1,40.9,52.0,38.784496124031016,31.6,63.2,53.8,-79,True,False,False,True
2016,Rotterdam,F,Klizan,34.3,41.4,35.5,38.6,41.9,51.6,44.4,48.7,58.1,41.9,66.7,23.5,26.5,23.1,44,False,False,True,False
2016,Australian Open,QF,Raonic,36.4,46.7,53.2,42.8,47.7,63.1,58.8,58.2,38.2,51.6,40.0,22.2,25.0,46.4,91,False,False,True,False
2015,Paris,R64,Paire,32.7,41.6,57.4,39.1,38.3,50.0,67.6,49.2,57.7,35.3,50.0,29.4,35.3,41.7,150,True,False,False,False
2015,Vienna,SF,Ferrer,25.0,40.8,68.1,35.1,32.5,50.0,74.1,51.7,52.6,42.9,50.0,23.1,42.3,60.0,65,False,False,True,False
2015,Vienna,QF,Rosol,40.2,51.1,54.0,47.3,54.0,65.1,62.1,64.3,46.7,39.4,38.784496124031016,12.5,25.0,42.9,-4,False,False,True,True
2015,Stuttgart,R16,Haider,35.5,51.3,59.0,43.0,50.0,68.8,58.3,61.9,37.5,40.6,0.0,16.7,33.3,60.0,1,False,True,False,True
2015,Roland Garros,R16,Federer,18.9,26.2,47.3,23.3,22.7,30.7,50.0,29.9,36.4,38.1,28.6,14.6,22.0,42.9,29,True,False,False,False
2015,Monte Carlo,QF,Dimitrov,30.2,41.5,54.1,36.2,31.4,42.9,62.5,40.6,56.3,52.6,100.0,27.8,38.9,38.5,-79,True,False,False,True
2015,Monte Carlo,R16,Federer,28.4,37.0,51.7,31.6,38.6,47.7,48.1,44.5,40.0,33.3,50.0,16.2,24.3,54.8,-79,True,False,False,True
2015,Marseille,SF,Bautista,36.7,57.1,53.3,46.1,43.8,68.8,55.6,58.1,40.0,52.9,66.7,25.0,37.5,50.0,10,False,False,True,True
2015,Marseille,R32,Zverev,33.3,44.4,55.9,40.4,51.7,65.5,71.4,64.8,60.0,68.4,38.784496124031016,13.0,21.7,45.0,14,False,False,True,True
2015,Rotterdam,QF,Berdych,23.9,28.3,34.3,25.2,28.6,28.6,20.0,31.4,37.5,46.2,50.0,20.0,28.0,45.0,-79,False,False,True,False
2015,Montpellier,SF,Gasquet,37.5,50.0,43.3,42.1,51.7,58.6,35.7,59.3,45.5,55.6,50.0,15.8,36.8,50.0,-79,False,False,True,False
2014,Paris,R16,Djokovic,35.0,41.7,45.7,37.5,47.4,55.3,45.0,51.3,55.0,38.9,0.0,16.7,22.2,46.7,32,True,False,False,False
2014,US Open,QF,Federer,24.2,32.5,50.9,29.5,35.1,42.3,46.0,43.6,47.5,42.1,50.0,8.2,20.4,57.8,-43,False,False,True,False
2014,Australian Open,R32,Nadal,17.3,30.6,42.1,24.8,23.5,39.7,44.2,34.3,36.4,42.9,57.1,4.0,12.0,37.5,-81,False,False,True,False
2014,Doha,F,Nadal,28.7,41.4,48.3,36.0,38.1,52.4,46.2,48.1,30.8,35.1,50.0,5.0,15.0,52.6,-72,False,False,True,False
2013,Shanghai,R16,Federer,42.3,52.9,52.7,47.1,55.7,72.1,55.6,63.9,33.3,40.5,50.0,26.3,28.9,50.0,97,False,False,True,True
2013,Halle,R16,Hernych,28.8,40.9,53.3,33.3,39.0,53.7,60.0,46.3,39.1,38.9,0.0,13.0,21.7,45.0,14,False,True,False,True
2013,Roland Garros,R128,Berdych,33.7,44.2,59.8,41.4,43.5,55.7,63.5,54.2,46.8,46.4,50.0,8.5,14.9,53.5,-30,True,False,False,True
2011,Roland Garros,QF,Federer,16.5,24.1,51.5,21.1,23.3,29.1,51.5,30.3,30.8,42.6,44.4,5.7,20.0,51.5,-70,True,False,False,False
2010,Paris,F,Soderling,35.2,40.7,42.4,38.1,43.3,50.0,47.1,48.7,42.9,50.0,100.0,27.3,31.8,37.5,47,True,False,False,False
2010,Paris,SF,Federer,37.1,46.0,58.9,43.5,51.3,57.9,62.2,61.7,46.7,39.1,100.0,16.3,30.2,55.6,42,True,False,False,True
2010,Paris,QF,Murray,25.0,44.1,56.9,35.7,32.6,58.1,65.5,49.5,38.1,40.9,33.3,12.0,20.0,45.5,-79,True,False,False,True
2010,Tokyo,F,Nadal,36.2,51.1,40.0,45.1,42.5,57.5,39.1,53.0,57.9,33.3,50.0,0.0,14.3,42.9,-118,False,False,True,False
2010,US Open,QF,Djokovic,14.7,22.9,41.4,16.5,23.0,29.5,38.3,26.2,56.5,42.1,25.0,4.8,16.7,45.0,-72,False,False,True,False
2009,Paris,F,Djokovic,34.0,43.4,42.9,39.8,42.2,57.8,56.8,51.9,44.0,59.0,50.0,25.7,25.7,23.1,118,True,False,False,False
2009,Paris,SF,Stepanek,26.0,35.4,42.3,31.6,37.3,49.2,45.9,46.3,57.6,34.6,0.0,8.1,13.5,38.2,-79,True,False,False,True
2009,Roland Garros,QF,Federer,25.0,31.7,49.3,29.7,42.1,50.9,48.5,50.7,22.2,48.7,33.3,4.8,9.5,50.0,-67,True,False,False,False
2009,Roland Garros,R16,Roddick,32.5,44.6,53.2,39.5,45.5,63.6,54.2,58.6,61.1,34.6,50.0,23.3,30.0,52.2,16,True,False,False,True
2008,Beijing Olympics,QF,Djokovic,22.9,33.7,47.5,28.4,30.4,47.8,50.0,40.4,52.2,30.4,0.0,14.7,17.6,44.8,31,False,False,True,False
2008,Roland Garros,SF,Federer,19.5,32.2,47.8,26.6,27.8,42.2,58.5,39.7,34.8,43.2,28.6,7.4,18.5,34.0,-43,True,False,False,False
2006,Rome,SF,Nadal,10.9,17.4,40.5,18.0,12.5,25.0,47.6,26.3,54.5,38.5,0.0,11.1,11.1,31.3,-18,True,False,False,False
2006,Doha,F,Federer,26.0,30.2,41.3,28.7,38.6,47.7,48.1,44.5,47.6,43.5,50.0,18.2,18.2,36.1,51,False,False,True,False
2005,US Open,R128,Djokovic,37.4,48.3,58.6,42.2,57.7,67.9,69.7,66.7,47.2,35.7,0.0,15.6,28.1,51.9,31,False,False,True,False
